rating,file,function,table,kind,client,tenant_filter_in_chain,multiline_tenant_filter_detected,insert_contains_tenant_id,prior_ownership_assertion_detected,likely_false_positive,recommended_action,id_only_without_tenant_signal,service_role_note,rls_note,line,snippet
"SAFE","src/lib/staff/staffTwinLoader.server.ts","(top-level or unscoped)","fi_users","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","119",".from('fi_users') .select('id, email, role') .eq('tenant_id', tid) .eq('id', uid) .maybeSingle();"
"SAFE","src/lib/staff/staffTwinLoader.server.ts","(top-level or unscoped)","fi_staff_source_ids","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","136",".from('fi_staff_source_ids') .select('id, source_system, source_staff_id, source_url, metadata') .eq('tenant_id', tid) .eq('staff_id', sid) .order('source_system', { ascending: true });"
"SAFE","src/lib/staff/staffTwinLoader.server.ts","loadFiUserRowForAuth","fi_users","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","50",".from('fi_users') .select('id, role') .eq('tenant_id', tenantId.trim()) .eq('auth_user_id', authUserId.trim()) .maybeSingle();"
"SAFE","src/lib/staffImport/iiohrHrStaffImportRunner.ts","assertTenantExists","fi_tenants","from","supabase","N","N","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","Y","Convenience; could use tenant-scoped user client for some reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","200","const { data, error } = await supabase.from('fi_tenants').select('id').eq('id', tid).maybeSingle();"
"SAFE","src/lib/staffImport/iiohrHrStaffImportRunner.ts","(top-level or unscoped)","fi_users","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","227",".from('fi_users') .select('role') .eq('tenant_id', tenantId) .eq('auth_user_id', authUserId) .maybeSingle();"
"SAFE","src/lib/staffImport/iiohrHrStaffImportRunner.ts","(top-level or unscoped)","fi_os_identities","from","supabase","N","N","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Convenience; could use tenant-scoped user client for some reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","238",".from('fi_os_identities') .select('os_role') .eq('auth_user_id', authUserId) .maybeSingle();"
"SAFE","src/lib/staffImport/iiohrHrStaffImportRunner.ts","assertFiUserBelongsToTenant","fi_users","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","295",".from('fi_users') .select('id') .eq('tenant_id', tid) .eq('id', uid) .maybeSingle();"
"SAFE","src/lib/staffImport/iiohrHrStaffImportRunner.ts","assertFiStaffBelongsToTenant","fi_staff","from","supabase","Y","N","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","311","const { data, error } = await supabase.from('fi_staff').select('id').eq('tenant_id', tid).eq('id', sid).maybeSingle();"
"DANGEROUS","src/lib/staffImport/iiohrHrStaffImportRunner.ts","insertFiStaffRow","fi_staff","from","supabase","N","N","N","N","N","Add tenant_id filter (or insert field), an ownership assert, or tenant-scoped PK pattern; prefer user JWT client where RLS suffices.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","342","const { data, error } = await supabase.from('fi_staff').insert(payload).select('id').single();"
"SAFE","src/lib/staffImport/iiohrHrStaffImportRunner.ts","(top-level or unscoped)","fi_staff","from","supabase","Y","N","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","378","const { error } = await supabase.from('fi_staff').update(row).eq('tenant_id', tid).eq('id', sid);"
"SAFE","src/lib/staffImport/iiohrHrStaffImportRunner.ts","loadSnapshotsForPlan","fi_users","from","supabase","Y","N","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","406","supabase.from('fi_users').select('id, email, role').eq('tenant_id', tid), supabase .from('fi_staff') .select('id, fi_user_id, full_name, staff_role, email, mobile, is_active, default_timezone, working_hours') .eq('tenant"
"SAFE","src/lib/staffImport/iiohrHrStaffImportRunner.ts","loadSnapshotsForPlan","fi_staff","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","408",".from('fi_staff') .select('id, fi_user_id, full_name, staff_role, email, mobile, is_active, default_timezone, working_hours') .eq('tenant_id', tid), supabase.from('fi_staff_source_ids').select('id, staff_id, source_syste"
"SAFE","src/lib/staffImport/iiohrHrStaffImportRunner.ts","loadSnapshotsForPlan","fi_staff_source_ids","from","supabase","Y","N","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","411","supabase.from('fi_staff_source_ids').select('id, staff_id, source_system, source_staff_id, source_url, metadata').eq('tenant_id', tid), ]);"
"SAFE","src/lib/staffImport/iiohrHrStaffImportRunner.ts","resolveEvolvedHrPerthClinicForTenant","fi_clinics","from","supabase","Y","N","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","42","const { data, error } = await supabase.from('fi_clinics').select('id, display_name').eq('tenant_id', tid);"
"SAFE","src/lib/staffImport/iiohrHrStaffImportRunner.ts","applyIiohrHrStaffImportPlanForTests","fi_users","from","supabase","Y","Y","Y","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","477",".from('fi_users') .insert({ tenant_id: tid, email: email.trim(), role: role.trim() || 'member', auth_user_id: null, created_at: now, updated_at: now, }) .select('id') .single();"
"SAFE","src/lib/staffImport/iiohrHrStaffImportRunner.ts","(top-level or unscoped)","fi_users","from","supabase","Y","N","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","498","const { error } = await supabase.from('fi_users').update(row).eq('id', userId.trim()).eq('tenant_id', tid);"
"SAFE","src/lib/staffImport/iiohrHrStaffImportRunner.ts","(top-level or unscoped)","fi_staff_source_ids","from","supabase","Y","N","Y","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","555","const { error } = await supabase.from('fi_staff_source_ids').insert({ tenant_id: tid, staff_id: staffId, source_system: normalizeFiStaffSourceSystem(p.source_system), source_staff_id: normalizeFiStaffSourceStaffId(p.sour"
"SAFE","src/lib/staffImport/iiohrHrStaffImportRunner.ts","(top-level or unscoped)","fi_staff_source_ids","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","575",".from('fi_staff_source_ids') .update(row) .eq('id', p.id.trim()) .eq('tenant_id', tid);"
"SAFE","src/lib/staffImport/iiohrHrStaffSyncRuns.server.ts","listRecentStaffSyncRunsForTenant","fi_staff_sync_runs","from","supabaseAdmin()","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","119",".from('fi_staff_sync_runs') .select( 'id, tenant_id, source_system, mode, status, received_rows, created_count, updated_count, linked_count, skipped_count, warning_count, error_message, started_at, finished_at, metadata'"
"SAFE","src/lib/staffImport/iiohrHrStaffSyncRuns.server.ts","createStaffSyncRun","fi_staff_sync_runs","from","supabaseAdmin()","Y","Y","Y","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","36",".from('fi_staff_sync_runs') .insert({ tenant_id: tid, source_system: sys, mode: input.mode, status: 'running', received_rows: input.receivedRows, metadata: meta, }) .select('id') .single();"
"SAFE","src/lib/staffImport/iiohrHrStaffSyncRuns.server.ts","finishStaffSyncRun","fi_staff_sync_runs","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","62",".from('fi_staff_sync_runs') .select('metadata') .eq('id', rid) .eq('tenant_id', tid) .maybeSingle();"
"SAFE","src/lib/staffImport/iiohrHrStaffSyncRuns.server.ts","(top-level or unscoped)","fi_staff_sync_runs","from","supabase","Y","Y","N","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","77",".from('fi_staff_sync_runs') .update({ status: input.status, finished_at: finishedAt, received_rows: input.receivedRows, created_count: input.createdCount, updated_count: input.updatedCount, linked_count: input.linkedCoun"
"SAFE","src/lib/staffPin/staffPin.server.ts","setStaffPinForTenant","fi_staff_pins","from","supabase","Y","N","Y","N","N","Heuristics satisfied; still verify business rules and RPC SQL if applicable.","N","Typical server pattern; may be replaceable with RLS+user client for reads","Service role bypasses RLS; RLS only helps if query switched to user JWT client.","142","const { error } = await supabase.from('fi_staff_pins').upsert( { tenant_id: opts.tenantId.trim(), staff_id: opts.staffId.trim(), pin_hash: hash, pin_salt: salt, is_active: true, failed_attempt_count: 0, locked_until: nul"
